model,fold,protein,tp0,tp1,tp2,tp3,fn0,fn1,fn2,fn3,fp0,fp1,fp2,fp3
adapter256_seqonly,5,Q9I9D3,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9JJT2,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q9JMI7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9K8J7,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q9L5D6,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q9L7Q2,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9LE56,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9LFW3,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9LII0,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9LJU1,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9LMY9,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9LUA1,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9M0A1,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9M2Y0,1,1,1,1,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q9MAC1,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9MYK8,1,2,2,2,1,0,0,0,2,1,1,1
adapter256_seqonly,5,Q9N5R0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9NL82,15,15,15,15,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9NL83,14,14,14,14,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9P3E4,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q9PQT2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9PT98,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9PT99,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q9PTA0,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9PW68,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9QUR8,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9QZQ3,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,Q9QZQ4,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,Q9SIL7,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,Q9SJ81,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9SK27,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9SQN9,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9SRT7,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9SSG3,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9STH5,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9SZ51,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9SZG4,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,Q9TR93,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q9TRM8,1,1,1,1,1,1,1,1,2,2,2,2
adapter256_seqonly,5,Q9UK23,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q9VET0,1,1,1,1,2,2,2,2,1,1,1,1
adapter256_seqonly,5,Q9VPR7,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9VT52,0,0,1,1,3,3,2,2,3,3,2,2
adapter256_seqonly,5,Q9WTL0,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9XSE2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9XSW6,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9Y4W6,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q9Z172,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9ZQG9,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q9ZWA8,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,W4VRV4,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,W4VS49,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,W4VSC0,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,W4VSG7,2,2,2,2,1,1,1,1,1,1,1,1
adapter256_seqonly,5,W4VSI9,1,1,1,1,0,0,0,0,1,1,1,1
