model,fold,protein,tp0,tp1,tp2,tp3,tp4,tp5,fn0,fn1,fn2,fn3,fn4,fn5,fp0,fp1,fp2,fp3,fp4,fp5
esmc6b_3di_gated_boundary,5,A5A6P7,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,A5A752,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,A5I667,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A5ITG9,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A5LHG2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
esmc6b_3di_gated_boundary,5,A5N6K1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A5VKS3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,A6BM07,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,A6LQR8,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A6MFK9,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,A6P3B2,18,18,18,18,18,18,0,0,0,0,0,0,2,2,2,2,2,2
esmc6b_3di_gated_boundary,5,A6QHI7,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A6U2B3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A6XN32,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A7FFL9,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2
esmc6b_3di_gated_boundary,5,A7FXU7,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A7GHK3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A7GTC2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A7RMN1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,A7X362,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A7Z783,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A8AWF9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,A8D888,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,A8FFT0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A8WU84,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,A8Z2H3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A9KMF6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,A9R3T6,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2
esmc6b_3di_gated_boundary,5,A9VIR7,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B0BND0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B0K416,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B0KAC0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B0TBW5,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B0XZV8,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B0Y665,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B1AIJ8,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B1B6T1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1IBP4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1ILY6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B1IQZ3,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1JR58,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2
esmc6b_3di_gated_boundary,5,B1KZR4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B1P1A2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1A4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1B6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1B7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1B8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1B9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1C2,1,1,1,2,2,2,1,1,1,0,0,0,1,1,1,0,0,0
esmc6b_3di_gated_boundary,5,B1P1C6,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1C7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B1P1C8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1D7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1D8,0,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1D9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1E0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1E1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1E2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1E3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1E4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1E5,0,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1E6,0,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1E7,0,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1E8,0,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1F1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1F3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1F4,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1F5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1F6,0,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1F7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1F8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1F9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1G0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1G1,0,1,1,1,1,1,3,2,2,2,2,2,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1G2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1G3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1G4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1G5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1G6,0,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1H0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B1P1H1,0,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1H2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1H9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1I1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1I2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1I3,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1I4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B1P1I5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1P1I6,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1VAF3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B1XF62,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B1YJS1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B2A6B5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B2G856,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B2GD71,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B2IQ02,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B2KAB7,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2
esmc6b_3di_gated_boundary,5,B2MW54,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,B2RH57,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B2TK69,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B2V0A7,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B2ZB95,2,2,2,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B2ZB96,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B2ZB98,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B2ZB99,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B2ZBA0,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B2ZBA1,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B3EWM3,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0
esmc6b_3di_gated_boundary,5,B3FIN4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B3FIS2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B3FIS3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B3FIS4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B3H587,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B3H5Q2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B3QZT2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B4THR7,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B5E4L9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B5ZB18,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B6DD59,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B6IB31,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B7GIR0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B7HE75,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B7HQK0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B7IIV4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B7JQ28,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B7L5E9,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B7LZY9,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B7M9V0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B7MV44,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B7NB47,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B7NUP2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B7URT6,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B8DHK8,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B8FUS1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B8I178,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B8K1V9,0,0,0,1,1,1,3,3,3,2,2,2,3,3,3,2,2,2
esmc6b_3di_gated_boundary,5,B8ZPV1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B9DNE8,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B9DU56,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B9E020,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B9ENM6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B9IZ18,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,B9MRB7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B9TQX1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,B9TQX2,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,B9TQX3,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,B9TQX4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C0HJK2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C0HJK4,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
esmc6b_3di_gated_boundary,5,C0HK27,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C0HKS3,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
esmc6b_3di_gated_boundary,5,C0HKS5,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
esmc6b_3di_gated_boundary,5,C0HKU2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C0HL17,5,5,5,5,5,5,2,2,2,2,2,2,4,4,4,4,4,4
esmc6b_3di_gated_boundary,5,C0M7I0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C0ME76,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C1BJ98,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C1C7A1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C1CE94,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C1CKH0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C1CRK7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C1ETN9,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C1FVW6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C1KVI7,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C3L3J4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C3L6X4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C3P9C8,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C4L4N3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C4YMJ3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C4YNQ5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C4YSF6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C4Z9Z8,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C4ZY59,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,C5D5G7,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
esmc6b_3di_gated_boundary,5,C6EVG7,1,1,2,2,2,2,9,9,8,8,8,8,2,2,1,1,1,1
esmc6b_3di_gated_boundary,5,C6Y4B5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D0PX84,0,0,1,1,1,1,1,1,0,0,0,0,2,2,1,1,1,1
esmc6b_3di_gated_boundary,5,D0PX85,0,0,1,1,1,1,1,1,0,0,0,0,2,2,1,1,1,1
esmc6b_3di_gated_boundary,5,D2Y1X9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Y0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Y1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Y2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Y3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Y4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Y5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Y6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Y7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Y8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Y9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Z0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Z2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Z4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Z5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Z6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Z7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Z8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y1Z9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y200,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y201,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y202,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y203,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y232,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y233,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y236,1,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y237,1,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y238,1,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y239,1,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y240,1,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y241,1,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y242,1,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y243,1,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y244,1,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y245,1,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y246,1,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y247,1,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y248,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y249,1,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y250,1,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y251,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y252,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y2A0,0,0,1,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y2A1,0,0,1,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y2A2,0,0,0,0,0,1,2,2,2,2,2,1,1,1,1,1,1,0
esmc6b_3di_gated_boundary,5,D2Y2A3,0,0,1,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y2A4,0,0,1,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y2A5,0,0,1,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y2A6,0,0,1,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0
esmc6b_3di_gated_boundary,5,D2Y2A7,0,0,1,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0
