tag,frac,n_train,fold,protein,tp3,fn3,fp3,tp0,fn0,fp0
3di,85,4504,2,P0CY76,0,1,2,0,1,2
3di,85,4504,2,P0CY77,0,1,1,0,1,1
3di,85,4504,2,P0CY78,0,2,1,0,2,1
3di,85,4504,2,P0CY80,1,1,0,0,2,1
3di,85,4504,2,P0CY81,0,2,1,0,2,1
3di,85,4504,2,P0CY82,0,2,0,0,2,0
3di,85,4504,2,P0CY86,2,0,0,2,0,0
3di,85,4504,2,P0DJ02,2,0,0,2,0,0
3di,85,4504,2,P0DJ03,2,0,0,2,0,0
3di,85,4504,2,P0DJO3,2,0,0,2,0,0
3di,85,4504,2,P0DJO4,2,0,0,2,0,0
3di,85,4504,2,P0DKM1,1,0,1,1,0,1
3di,85,4504,2,P0DKN0,1,0,0,0,1,1
3di,85,4504,2,P0DKP4,1,3,0,1,3,0
3di,85,4504,2,P0DKP6,1,1,1,0,2,2
3di,85,4504,2,P0DKP8,2,0,0,0,2,2
3di,85,4504,2,P0DM21,2,0,0,2,0,0
3di,85,4504,2,P0DM23,2,0,0,2,0,0
3di,85,4504,2,P0DM26,0,3,2,0,3,2
3di,85,4504,2,P0DME6,2,0,0,2,0,0
3di,85,4504,2,P0DME7,2,0,0,2,0,0
3di,85,4504,2,P0DME8,2,0,0,2,0,0
3di,85,4504,2,P0DME9,2,0,0,2,0,0
3di,85,4504,2,P0DMF1,1,0,3,1,0,3
3di,85,4504,2,P0DMF4,2,0,0,2,0,0
3di,85,4504,2,P0DMF5,2,0,0,1,1,1
3di,85,4504,2,P0DMF6,2,0,0,2,0,0
3di,85,4504,2,P0DMF7,2,0,0,0,2,2
3di,85,4504,2,P0DMF9,2,0,0,2,0,0
3di,85,4504,2,P0DMZ2,1,0,0,0,1,1
3di,85,4504,2,P0DMZ8,5,0,1,5,0,1
3di,85,4504,2,P0DMZ9,5,0,0,5,0,0
3di,85,4504,2,P0DN46,2,0,0,0,2,2
3di,85,4504,2,P0DN47,2,0,0,0,2,2
3di,85,4504,2,P0DOZ7,2,1,0,1,2,1
3di,85,4504,2,P0DPE6,0,1,1,0,1,1
3di,85,4504,2,P0DPL8,2,0,0,0,2,2
3di,85,4504,2,P0DPL9,2,0,0,2,0,0
3di,85,4504,2,P0DPM0,0,2,1,0,2,1
3di,85,4504,2,P0DPM1,2,0,0,2,0,0
3di,85,4504,2,P0DPT2,0,1,0,0,1,0
3di,85,4504,2,P0DQJ4,1,0,0,1,0,0
3di,85,4504,2,P0DQP3,1,0,0,0,1,1
3di,85,4504,2,P0DQP4,1,0,0,0,1,1
3di,85,4504,2,P0DQR6,1,0,0,1,0,0
3di,85,4504,2,P0DRD0,2,0,0,1,1,1
3di,85,4504,2,P0DRD1,2,0,0,1,1,1
3di,85,4504,2,P0DRD2,2,0,0,2,0,0
3di,85,4504,2,P0DRD4,2,0,0,0,2,2
3di,85,4504,2,P0DRD5,2,0,0,2,0,0
3di,85,4504,2,P0DRH5,2,0,0,1,1,1
3di,85,4504,2,P0DRH6,2,0,0,2,0,0
3di,85,4504,2,P0DRH7,1,1,0,0,2,1
3di,85,4504,2,P0DRH9,0,2,3,0,2,3
3di,85,4504,2,P0DRI0,0,2,3,0,2,3
3di,85,4504,2,P0DRI1,1,1,2,0,2,3
3di,85,4504,2,P0DRI3,1,0,1,0,1,2
3di,85,4504,2,P0DSI4,2,0,0,2,0,0
3di,85,4504,2,P0DSI5,2,0,0,2,0,0
3di,85,4504,2,P0DSI6,2,0,0,0,2,2
3di,85,4504,2,P0DSJ4,1,0,1,1,0,1
3di,85,4504,2,P0DSJ5,1,0,1,1,0,1
3di,85,4504,2,P0DSJ8,1,1,1,0,2,2
3di,85,4504,2,P0DSJ9,1,1,1,0,2,2
3di,85,4504,2,P0DSK1,1,1,1,0,2,2
3di,85,4504,2,P0DSK4,0,1,2,0,1,2
3di,85,4504,2,P0DUG2,1,0,0,0,1,1
3di,85,4504,2,P0DUJ5,2,0,0,2,0,0
3di,85,4504,2,P0DUQ4,2,1,0,1,2,1
3di,85,4504,2,P0DUQ8,1,0,3,0,1,4
3di,85,4504,2,P0DV71,1,0,0,1,0,0
3di,85,4504,2,P0DW72,1,0,0,1,0,0
3di,85,4504,2,P0DX20,0,1,1,0,1,1
3di,85,4504,2,P0DX61,2,0,0,2,0,0
3di,85,4504,2,P0DX64,2,0,0,2,0,0
3di,85,4504,2,P0DXT1,2,0,0,2,0,0
3di,85,4504,2,P0DXT2,2,0,0,2,0,0
3di,85,4504,2,P0DXT3,1,0,1,1,0,1
3di,85,4504,2,P0DXT4,2,0,0,2,0,0
3di,85,4504,2,P0DXT5,2,0,0,2,0,0
3di,85,4504,2,P0DXT7,2,0,0,2,0,0
3di,85,4504,2,P0DXT8,2,0,0,0,2,2
3di,85,4504,2,P0DXT9,2,0,0,0,2,2
3di,85,4504,2,P0DXU0,2,0,0,0,2,2
3di,85,4504,2,P0DXU1,2,0,0,2,0,0
3di,85,4504,2,P0DXZ8,2,0,0,1,1,1
3di,85,4504,2,P0DY01,2,0,0,1,1,1
3di,85,4504,2,P0DY02,2,0,0,1,1,1
3di,85,4504,2,P0DY17,2,0,0,1,1,1
3di,85,4504,2,P0DY19,0,1,3,0,1,3
3di,85,4504,2,P0DY25,2,0,0,1,1,1
3di,85,4504,2,P0DY99,0,2,0,0,2,0
3di,85,4504,2,P10347,0,1,0,0,1,0
3di,85,4504,2,P10348,1,0,0,1,0,0
3di,85,4504,2,P10673,2,0,1,1,1,2
3di,85,4504,2,P10743,1,0,0,0,1,1
3di,85,4504,2,P10763,0,1,2,0,1,2
3di,85,4504,2,P10764,0,1,2,0,1,2
3di,85,4504,2,P10863,1,0,0,1,0,0
3di,85,4504,2,P10968,1,0,0,1,0,0
3di,85,4504,2,P10969,1,0,0,1,0,0
3di,85,4504,2,P11006,7,12,6,7,12,6
3di,85,4504,2,P11214,1,0,0,1,0,0
3di,85,4504,2,P11863,1,0,0,1,0,0
3di,85,4504,2,P12163,0,1,0,0,1,0
3di,85,4504,2,P12164,0,1,0,0,1,0
3di,85,4504,2,P12729,1,0,0,1,0,0
3di,85,4504,2,P12960,0,1,2,0,1,2
3di,85,4504,2,P13208,3,22,17,1,24,19
3di,85,4504,2,P13684,1,1,2,0,2,3
3di,85,4504,2,P14089,1,0,0,1,0,0
3di,85,4504,2,P14530,0,1,1,0,1,1
3di,85,4504,2,P14749,1,0,0,1,0,0
3di,85,4504,2,P14781,1,0,0,1,0,0
3di,85,4504,2,P15167,0,1,1,0,1,1
3di,85,4504,2,P15471,2,0,0,0,2,2
3di,85,4504,2,P15490,1,0,0,0,1,1
3di,85,4504,2,P15566,0,1,0,0,1,0
3di,85,4504,2,P15819,1,0,0,1,0,0
3di,85,4504,2,P16014,0,1,5,0,1,5
3di,85,4504,2,P16094,0,1,1,0,1,1
3di,85,4504,2,P16231,0,1,1,0,1,1
3di,85,4504,2,P16291,1,1,0,1,1,0
3di,85,4504,2,P16292,1,1,1,1,1,1
3di,85,4504,2,P16293,1,0,0,0,1,1
3di,85,4504,2,P16294,1,1,0,1,1,0
3di,85,4504,2,P16296,1,1,0,1,1,0
3di,85,4504,2,P16501,0,1,3,0,1,3
3di,85,4504,2,P16545,0,1,2,0,1,2
3di,85,4504,2,P17349,0,1,1,0,1,1
3di,85,4504,2,P17647,0,1,2,0,1,2
3di,85,4504,2,P17896,0,1,0,0,1,0
3di,85,4504,2,P18254,0,1,3,0,1,3
3di,85,4504,2,P18263,1,0,0,1,0,0
3di,85,4504,2,P18619,0,1,1,0,1,1
3di,85,4504,2,P19259,1,0,0,1,0,0
3di,85,4504,2,P19540,1,1,0,1,1,0
3di,85,4504,2,P19578,2,0,0,2,0,0
3di,85,4504,2,P19637,1,0,0,1,0,0
3di,85,4504,2,P20068,2,1,1,1,2,2
3di,85,4504,2,P20076,0,1,1,0,1,1
3di,85,4504,2,P20164,0,1,1,0,1,1
3di,85,4504,2,P20465,0,5,3,0,5,3
3di,85,4504,2,P20466,0,3,3,0,3,3
3di,85,4504,2,P21786,2,0,5,1,1,6
3di,85,4504,2,P21840,1,0,0,1,0,0
3di,85,4504,2,P22146,1,0,0,1,0,0
3di,85,4504,2,P22282,1,0,0,1,0,0
3di,85,4504,2,P22321,0,1,0,0,1,0
3di,85,4504,2,P22322,0,1,0,0,1,0
3di,85,4504,2,P22334,0,3,1,0,3,1
3di,85,4504,2,P22457,1,0,1,0,1,2
3di,85,4504,2,P22522,1,0,0,1,0,0
3di,85,4504,2,P22891,1,0,0,0,1,1
3di,85,4504,2,P23079,1,0,0,1,0,0
3di,85,4504,2,P23317,1,0,0,1,0,0
3di,85,4504,2,P23318,1,0,0,1,0,0
3di,85,4504,2,P23389,1,2,4,1,2,4
3di,85,4504,2,P23695,0,1,2,0,1,2
3di,85,4504,2,P23699,0,1,2,0,1,2
3di,85,4504,2,P24478,0,1,2,0,1,2
3di,85,4504,2,P25380,1,0,1,1,0,1
3di,85,4504,2,P25955,1,0,0,1,0,0
3di,85,4504,2,P26350,0,1,1,0,1,1
3di,85,4504,2,P27058,0,1,2,0,1,2
3di,85,4504,2,P27654,1,0,0,1,0,0
3di,85,4504,2,P28319,1,0,0,1,0,0
3di,85,4504,2,P28642,0,1,0,0,1,0
3di,85,4504,2,P28879,2,0,0,1,1,1
3di,85,4504,2,P29827,1,0,0,1,0,0
3di,85,4504,2,P30403,0,1,0,0,1,0
3di,85,4504,2,P30990,3,0,0,3,0,0
3di,85,4504,2,P31358,1,1,0,1,1,0
3di,85,4504,2,P31394,1,1,0,0,2,1
3di,85,4504,2,P31481,1,0,0,1,0,0
3di,85,4504,2,P31736,0,1,1,0,1,1
3di,85,4504,2,P31944,1,1,0,1,1,0
3di,85,4504,2,P31956,0,1,2,0,1,2
3di,85,4504,2,P31997,0,1,0,0,1,0
3di,85,4504,2,P32763,1,1,0,1,1,0
3di,85,4504,2,P33185,0,1,2,0,1,2
3di,85,4504,2,P33186,0,2,1,0,2,1
3di,85,4504,2,P33376,1,0,0,1,0,0
3di,85,4504,2,P33378,1,0,0,0,1,1
3di,85,4504,2,P33587,1,1,0,1,1,0
3di,85,4504,2,P33712,0,1,3,0,1,3
3di,85,4504,2,P33890,1,0,0,0,1,1
3di,85,4504,2,P34068,0,2,1,0,2,1
3di,85,4504,2,P34069,0,2,1,0,2,1
3di,85,4504,2,P34182,0,1,1,0,1,1
3di,85,4504,2,P35853,1,0,0,1,0,0
3di,85,4504,2,P36217,1,0,0,1,0,0
3di,85,4504,2,P36218,1,0,0,1,0,0
3di,85,4504,2,P37302,0,1,0,0,1,0
3di,85,4504,2,P38248,1,0,0,1,0,0
3di,85,4504,2,P40199,0,1,0,0,1,0
3di,85,4504,2,P40552,1,0,0,0,1,1
3di,85,4504,2,P40849,0,2,1,0,2,1
3di,85,4504,2,P41598,0,1,0,0,1,0
3di,85,4504,2,P41694,0,1,2,0,1,2
3di,85,4504,2,P42574,0,2,1,0,2,1
3di,85,4504,2,P42575,0,1,2,0,1,2
3di,85,4504,2,P43076,1,0,0,0,1,1
3di,85,4504,2,P47178,1,0,0,1,0,0
3di,85,4504,2,P48188,0,1,0,0,1,0
3di,85,4504,2,P48678,0,1,1,0,1,1
3di,85,4504,2,P48679,0,1,1,0,1,1
3di,85,4504,2,P49513,1,0,0,1,0,0
3di,85,4504,2,P50982,2,0,0,2,0,0
3di,85,4504,2,P50985,2,0,0,2,0,0
3di,85,4504,2,P51317,1,0,0,1,0,0
3di,85,4504,2,P51457,0,1,2,0,1,2
3di,85,4504,2,P51459,0,1,2,0,1,2
3di,85,4504,2,P51462,0,1,2,0,1,2
3di,85,4504,2,P54097,0,1,1,0,1,1
3di,85,4504,2,P55210,0,2,1,0,2,1
3di,85,4504,2,P55212,2,0,0,0,2,2
3di,85,4504,2,P55213,0,2,1,0,2,1
3di,85,4504,2,P55214,1,1,0,0,2,1
3di,85,4504,2,P55215,0,1,2,0,1,2
3di,85,4504,2,P55330,1,0,0,1,0,0
3di,85,4504,2,P55790,0,1,0,0,1,0
3di,85,4504,2,P55939,0,1,0,0,1,0
3di,85,4504,2,P55963,2,0,0,2,0,0
3di,85,4504,2,P56348,1,0,0,1,0,0
3di,85,4504,2,P56626,0,1,0,0,1,0
3di,85,4504,2,P56636,2,0,0,2,0,0
3di,85,4504,2,P56638,2,0,0,2,0,0
3di,85,4504,2,P56639,2,0,0,2,0,0
3di,85,4504,2,P56640,2,0,0,2,0,0
3di,85,4504,2,P56782,0,1,0,0,1,0
3di,85,4504,2,P56973,2,0,0,1,1,1
3di,85,4504,2,P58273,0,1,0,0,1,0
3di,85,4504,2,P58560,1,0,0,1,0,0
3di,85,4504,2,P58583,1,0,0,1,0,0
3di,85,4504,2,P58808,2,0,0,2,0,0
3di,85,4504,2,P58809,2,0,0,2,0,0
3di,85,4504,2,P58811,2,0,0,2,0,0
3di,85,4504,2,P59261,2,0,0,2,0,0
3di,85,4504,2,P59262,2,0,0,2,0,0
3di,85,4504,2,P59406,0,1,0,0,1,0
3di,85,4504,2,P59906,2,0,0,2,0,0
3di,85,4504,2,P59914,1,0,0,1,0,0
3di,85,4504,2,P60274,2,0,0,0,2,2
3di,85,4504,2,P68407,2,0,0,2,0,0
3di,85,4504,2,P68408,2,0,0,2,0,0
3di,85,4504,2,P68409,2,0,0,2,0,0
3di,85,4504,2,P68577,1,1,0,1,1,0
3di,85,4504,2,P69498,1,0,1,0,1,2
3di,85,4504,2,P69499,1,0,1,0,1,2
3di,85,4504,2,P69500,1,0,1,0,1,2
3di,85,4504,2,P69501,1,0,1,0,1,2
3di,85,4504,2,P69657,2,0,0,2,0,0
3di,85,4504,2,P69658,1,0,0,0,1,1
3di,85,4504,2,P69693,0,1,0,0,1,0
3di,85,4504,2,P69694,0,1,0,0,1,0
3di,85,4504,2,P69764,2,0,0,1,1,1
3di,85,4504,2,P69765,2,0,0,1,1,1
3di,85,4504,2,P69766,2,0,0,1,1,1
3di,85,4504,2,P69768,2,0,0,1,1,1
3di,85,4504,2,P69770,0,1,2,0,1,2
3di,85,4504,2,P69929,6,1,6,6,1,6
3di,85,4504,2,P69939,0,1,0,0,1,0
3di,85,4504,2,P69940,0,2,0,0,2,0
3di,85,4504,2,P70375,1,0,0,1,0,0
3di,85,4504,2,P70677,0,2,1,0,2,1
3di,85,4504,2,P81323,1,0,0,1,0,0
3di,85,4504,2,P81428,2,0,0,0,2,2
3di,85,4504,2,P81755,2,0,0,1,1,1
3di,85,4504,2,P81791,1,0,0,0,1,1
3di,85,4504,2,P81941,0,2,2,0,2,2
3di,85,4504,2,P82701,1,0,0,0,1,1
3di,85,4504,2,P82807,2,0,0,0,2,2
3di,85,4504,2,P83370,2,0,0,0,2,2
3di,85,4504,2,P83403,0,1,0,0,1,0
3di,85,4504,2,P83512,0,1,0,0,1,0
3di,85,4504,2,P84845,2,0,0,1,1,1
3di,85,4504,2,P85013,1,1,1,1,1,1
3di,85,4504,2,P85079,1,0,0,1,0,0
3di,85,4504,2,P85247,1,0,0,1,0,0
3di,85,4504,2,P85253,1,0,0,1,0,0
3di,85,4504,2,P85254,1,0,0,1,0,0
3di,85,4504,2,P85255,1,0,0,1,0,0
3di,85,4504,2,P85256,1,0,0,1,0,0
3di,85,4504,2,P85257,1,0,0,1,0,0
3di,85,4504,2,P85258,1,0,0,1,0,0
3di,85,4504,2,P85259,1,0,0,1,0,0
3di,85,4504,2,P85829,1,0,0,0,1,1
3di,85,4504,2,P85831,0,1,1,0,1,1
3di,85,4504,2,P85832,3,0,1,2,1,2
3di,85,4504,2,P85886,2,0,0,0,2,2
3di,85,4504,2,P85966,1,1,0,0,2,1
3di,85,4504,2,P86013,2,0,0,1,1,1
3di,85,4504,2,P86047,2,0,0,2,0,0
3di,85,4504,2,P86521,1,0,0,0,1,1
3di,85,4504,2,P89116,1,1,0,1,1,0
3di,85,4504,2,P91797,2,0,1,1,1,2
3di,85,4504,2,P97766,0,1,1,0,1,1
3di,85,4504,2,P97864,1,1,1,1,1,1
3di,85,4504,2,P98139,1,0,0,1,0,0
3di,85,4504,2,Q00783,1,0,0,0,1,1
3di,85,4504,2,Q00829,0,2,1,0,2,1
3di,85,4504,2,Q01MB6,1,0,0,1,0,0
3di,85,4504,2,Q03029,1,0,0,1,0,0
3di,85,4504,2,Q03198,1,0,0,0,1,1
3di,85,4504,2,Q03199,0,1,1,0,1,1
3di,85,4504,2,Q03561,0,1,0,0,1,0
3di,85,4504,2,Q03655,0,1,1,0,1,1
3di,85,4504,2,Q04469,1,0,0,0,1,1
3di,85,4504,2,Q06135,1,0,0,0,1,1
3di,85,4504,2,Q06303,0,1,0,0,1,0
3di,85,4504,2,Q06304,0,1,0,0,1,0
3di,85,4504,2,Q06305,0,1,0,0,1,0
3di,85,4504,2,Q06306,0,1,0,0,1,0
3di,85,4504,2,Q06FX8,0,1,0,0,1,0
3di,85,4504,2,Q06GS7,0,1,0,0,1,0
3di,85,4504,2,Q06H14,0,1,0,0,1,0
3di,85,4504,2,Q06J16,1,0,0,1,0,0
3di,85,4504,2,Q06RE8,0,1,0,0,1,0
3di,85,4504,2,Q06SD3,1,0,0,1,0,0
3di,85,4504,2,Q072L5,0,1,1,0,1,1
3di,85,4504,2,Q07488,1,0,0,1,0,0
3di,85,4504,2,Q07932,2,0,1,1,1,2
3di,85,4504,2,Q08193,1,0,0,1,0,0
3di,85,4504,2,Q08271,1,0,0,1,0,0
3di,85,4504,2,Q08279,0,1,2,0,1,2
3di,85,4504,2,Q08676,0,1,0,0,1,0
3di,85,4504,2,Q08DY9,0,2,1,0,2,1
3di,85,4504,2,Q09MJ5,0,1,0,0,1,0
3di,85,4504,2,Q09X34,0,1,0,0,1,0
3di,85,4504,2,Q0G9N6,0,1,0,0,1,0
3di,85,4504,2,Q0G9X9,0,1,0,0,1,0
3di,85,4504,2,Q0GY44,0,1,0,0,1,0
3di,85,4504,2,Q0GY46,0,1,0,0,1,0
3di,85,4504,2,Q0IDF4,1,0,0,1,0,0
3di,85,4504,2,Q0II73,1,0,1,0,1,2
3di,85,4504,2,Q0JF21,1,0,0,1,0,0
3di,85,4504,2,Q0NZX5,0,1,1,0,1,1
3di,85,4504,2,Q0P3J6,1,0,0,1,0,0
3di,85,4504,2,Q0SRD5,0,1,0,0,1,0
3di,85,4504,2,Q0TNR9,0,1,0,0,1,0
3di,85,4504,2,Q0ZJ37,0,1,0,0,1,0
3di,85,4504,2,Q10XU6,1,0,0,0,1,1
3di,85,4504,2,Q12039,1,0,0,1,0,0
3di,85,4504,2,Q12120,0,1,0,0,1,0
3di,85,4504,2,Q12173,0,1,1,0,1,1
3di,85,4504,2,Q12218,1,0,0,1,0,0
3di,85,4504,2,Q12355,1,0,0,1,0,0
3di,85,4504,2,Q12737,1,0,0,0,1,1
3di,85,4504,2,Q14002,1,0,0,0,1,1
3di,85,4504,2,Q14FH4,0,1,0,0,1,0
3di,85,4504,2,Q14FJ4,0,2,0,0,2,0
3di,85,4504,2,Q16992,45,5,14,34,16,25
3di,85,4504,2,Q18502,3,1,0,2,2,1
3di,85,4504,2,Q1A3Q1,0,2,2,0,2,2
3di,85,4504,2,Q1A3Q2,0,2,2,0,2,2
3di,85,4504,2,Q1A3Q6,0,2,2,0,2,2
3di,85,4504,2,Q1A3Q7,2,0,0,1,1,1
3di,85,4504,2,Q1A3Q8,0,2,2,0,2,2
3di,85,4504,2,Q1A3Q9,0,2,2,0,2,2
3di,85,4504,2,Q1A3R0,2,0,0,1,1,1
3di,85,4504,2,Q1ACL6,1,0,0,1,0,0
3di,85,4504,2,Q1ELT9,2,0,0,1,1,1
3di,85,4504,2,Q1ELU2,2,0,0,2,0,0
3di,85,4504,2,Q1ELU3,2,0,0,2,0,0
3di,85,4504,2,Q1ELV0,1,1,0,0,2,1
3di,85,4504,2,Q1G3I0,1,0,0,1,0,0
3di,85,4504,2,Q1I8U1,0,1,1,0,1,1
3di,85,4504,2,Q1KVV2,1,0,0,1,0,0
3di,85,4504,2,Q1KXX6,0,1,0,0,1,0
3di,85,4504,2,Q1L658,2,0,0,1,1,1
3di,85,4504,2,Q1L659,1,0,1,0,1,2
3di,85,4504,2,Q1L777,1,0,1,1,0,1
3di,85,4504,2,Q1PBD1,0,1,1,0,1,1
3di,85,4504,2,Q1W694,1,0,0,1,0,0
3di,85,4504,2,Q1W695,1,0,0,1,0,0
3di,85,4504,2,Q1XDH0,1,0,0,1,0,0
3di,85,4504,2,Q20EY3,1,0,0,1,0,0
3di,85,4504,2,Q24049,0,3,0,0,3,0
3di,85,4504,2,Q27441,1,1,1,1,1,1
3di,85,4504,2,Q27J48,0,1,0,0,1,0
3di,85,4504,2,Q27Q54,1,0,0,1,0,0
3di,85,4504,2,Q28106,0,1,2,0,1,2
3di,85,4504,2,Q28198,1,0,0,0,1,1
3di,85,4504,2,Q28278,1,1,0,0,2,1
3di,85,4504,2,Q28315,1,1,1,1,1,1
3di,85,4504,2,Q28380,1,1,0,1,1,0
3di,85,4504,2,Q28661,0,2,0,0,2,0
3di,85,4504,2,Q28896,0,2,1,0,2,1
3di,85,4504,2,Q2EI26,0,1,0,0,1,0
3di,85,4504,2,Q2F9P2,1,0,0,1,0,0
3di,85,4504,2,Q2F9P4,1,0,0,1,0,0
3di,85,4504,2,Q2I2R6,0,2,2,0,2,2
3di,85,4504,2,Q2I2R7,2,0,0,2,0,0
3di,85,4504,2,Q2I2R8,2,0,0,1,1,1
3di,85,4504,2,Q2L8Z0,0,1,0,0,1,0
3di,85,4504,2,Q2MIB7,0,1,0,0,1,0
3di,85,4504,2,Q2MIK4,0,1,0,0,1,0
3di,85,4504,2,Q2PFV2,0,2,1,0,2,1
3di,85,4504,2,Q2PMS6,0,1,0,0,1,0
3di,85,4504,2,Q2RQ23,1,0,0,1,0,0
3di,85,4504,2,Q2V2G5,0,2,1,0,2,1
3di,85,4504,2,Q2VEJ3,0,1,0,0,1,0
3di,85,4504,2,Q2XQ09,1,0,0,1,0,0
3di,85,4504,2,Q31CR0,1,0,0,1,0,0
3di,85,4504,2,Q32LD3,1,0,0,0,1,1
3di,85,4504,2,Q32RP3,1,0,0,1,0,0
3di,85,4504,2,Q32RW6,0,1,0,0,1,0
3di,85,4504,2,Q33C56,0,1,0,0,1,0
3di,85,4504,2,Q3BAQ9,0,1,0,0,1,0
3di,85,4504,2,Q3C1G0,0,1,0,0,1,0
3di,85,4504,2,Q3E880,1,0,0,1,0,0
3di,85,4504,2,Q3ECM0,4,0,1,2,2,3
3di,85,4504,2,Q3M4K0,1,0,0,1,0,0
3di,85,4504,2,Q3T0P5,2,0,0,1,1,1
3di,85,4504,2,Q3YEE9,2,0,0,2,0,0
3di,85,4504,2,Q3YEG9,2,0,0,0,2,2
3di,85,4504,2,Q3YEH0,2,0,0,0,2,2
3di,85,4504,2,Q3YEH1,2,0,0,1,1,1
3di,85,4504,2,Q3YEH2,2,0,0,1,1,1
3di,85,4504,2,Q3YEH4,2,0,0,0,2,2
3di,85,4504,2,Q3YEH5,0,2,2,0,2,2
3di,85,4504,2,Q3YEH6,2,0,0,2,0,0
3di,85,4504,2,Q3YEH7,2,0,0,2,0,0
3di,85,4504,2,Q3ZD69,0,1,1,0,1,1
3di,85,4504,2,Q3ZJ18,1,0,0,1,0,0
3di,85,4504,2,Q41142,0,1,0,0,1,0
3di,85,4504,2,Q43007,0,1,0,0,1,0
3di,85,4504,2,Q46HA2,1,0,0,1,0,0
3di,85,4504,2,Q49L15,0,1,0,0,1,0
3di,85,4504,2,Q4G3C7,1,0,0,1,0,0
3di,85,4504,2,Q4GWU5,2,0,0,0,2,2
3di,85,4504,2,Q4QXT9,1,0,1,1,0,1
3di,85,4504,2,Q4V3D2,1,0,1,1,0,1
3di,85,4504,2,Q4VZQ0,0,1,0,0,1,0
3di,85,4504,2,Q4ZFU1,1,0,0,0,1,1
3di,85,4504,2,Q4ZFU2,0,1,1,0,1,1
3di,85,4504,2,Q51822,1,0,0,1,0,0
3di,85,4504,2,Q51825,1,0,0,1,0,0
3di,85,4504,2,Q51826,1,0,0,1,0,0
3di,85,4504,2,Q51827,1,0,0,1,0,0
3di,85,4504,2,Q54LM2,0,1,1,0,1,1
3di,85,4504,2,Q56P17,0,1,0,0,1,0
3di,85,4504,2,Q56VR3,2,0,0,1,1,1
3di,85,4504,2,Q589B1,0,1,0,0,1,0
3di,85,4504,2,Q58L93,2,0,0,0,2,2
3di,85,4504,2,Q58L94,2,0,0,0,2,2
3di,85,4504,2,Q58L95,2,0,0,0,2,2
3di,85,4504,2,Q58L96,2,0,0,0,2,2
3di,85,4504,2,Q59L96,1,0,0,1,0,0
3di,85,4504,2,Q59UP6,1,0,0,1,0,0
3di,85,4504,2,Q59UT4,1,0,0,1,0,0
3di,85,4504,2,Q59UT5,1,0,0,1,0,0
3di,85,4504,2,Q59VW6,0,1,1,0,1,1
3di,85,4504,2,Q5A1A9,1,0,0,0,1,1
3di,85,4504,2,Q5AA33,0,1,1,0,1,1
3di,85,4504,2,Q5ABW2,1,0,0,1,0,0
3di,85,4504,2,Q5AFN8,1,0,0,1,0,0
3di,85,4504,2,Q5AGC4,1,0,0,1,0,0
3di,85,4504,2,Q5AHE8,1,0,0,0,1,1
3di,85,4504,2,Q5AJY5,1,0,0,0,1,1
3di,85,4504,2,Q5AK97,1,0,0,0,1,1
3di,85,4504,2,Q5AMF7,1,0,1,0,1,2
3di,85,4504,2,Q5CZK2,2,0,1,2,0,1
3di,85,4504,2,Q5CZK5,1,1,0,1,1,0
3di,85,4504,2,Q5DW47,1,2,1,1,2,1
3di,85,4504,2,Q5F1N4,0,1,0,0,1,0
3di,85,4504,2,Q5G8A6,0,1,0,0,1,0
3di,85,4504,2,Q5I4E5,1,0,1,1,0,1
3di,85,4504,2,Q5I4E6,1,1,0,1,1,0
3di,85,4504,2,Q5IS54,0,2,1,0,2,1
3di,85,4504,2,Q5IS99,0,2,1,0,2,1
3di,85,4504,2,Q5R790,0,1,1,0,1,1
3di,85,4504,2,Q5R8J0,1,0,0,1,0,0
3di,85,4504,2,Q5SC59,1,0,1,1,0,1
3di,85,4504,2,Q5SC60,1,0,1,1,0,1
3di,85,4504,2,Q5SCX1,1,0,0,1,0,0
3di,85,4504,2,Q5XUW8,0,1,0,0,1,0
3di,85,4504,2,Q5Y4U4,1,0,0,0,1,1
3di,85,4504,2,Q60136,0,1,2,0,1,2
3di,85,4504,2,Q60431,0,2,1,0,2,1
3di,85,4504,2,Q624D2,1,0,0,0,1,1
3di,85,4504,2,Q63064,1,1,0,1,1,0
3di,85,4504,2,Q63198,0,1,2,0,1,2
3di,85,4504,2,Q63207,1,1,0,0,2,1
3di,85,4504,2,Q634M0,0,1,0,0,1,0
3di,85,4504,2,Q64389,1,1,0,0,2,1
3di,85,4504,2,Q65H47,0,1,0,0,1,0
3di,85,4504,2,Q68IP5,2,0,0,2,0,0
3di,85,4504,2,Q68LC0,0,1,2,0,1,2
3di,85,4504,2,Q68S23,0,1,0,0,1,0
3di,85,4504,2,Q68Y22,1,1,1,1,1,1
3di,85,4504,2,Q698K8,0,1,0,0,1,0
3di,85,4504,2,Q6B8V0,1,0,0,1,0,0
3di,85,4504,2,Q6ENJ4,0,1,0,0,1,0
3di,85,4504,2,Q6ENY5,0,1,0,0,1,0
3di,85,4504,2,Q6EW65,0,1,0,0,1,0
3di,85,4504,2,Q6GUL6,0,1,2,0,1,2
3di,85,4504,2,Q6HDK0,0,1,0,0,1,0
3di,85,4504,2,Q6IVA5,0,1,2,0,1,2
3di,85,4504,2,Q6IWB1,1,0,0,1,0,0
3di,85,4504,2,Q6JLX1,0,1,2,0,1,2
3di,85,4504,2,Q6JQN2,2,0,0,2,0,0
